-1.292237321596213458e-09	-1.252464876926502135e-09	-7.471411803924648894e-10	-1.647196341512683271e-09	-1.582631474684095173e-09	-1.512514432102835462e-09	-1.544358647981541181e-09	-1.654847569825661200e-09	-1.380214455649584756e-09	-1.699638607961050400e-09	-2.940622472123323277e-10	2.874588833356374315e-09	3.268282930485885696e-02	1.957088747579895105e-08	5.199447397794733361e-02	2.147657126421238897e-09	7.134889017587049360e-09	6.049407878957611256e-02	1.756172577083194852e-01	4.374462053649829753e-10	-2.413313633058835325e-11	-7.433678729266453592e-10	-9.254403689992502756e-10	-4.235810627677658884e-10	-4.844431468340410707e-10	-8.917688456299109990e-11	-5.489799790586159518e-10	-6.513185727235342702e-10	-1.048697560937833592e-09	-5.145256123988046139e-10	1.601532833570509338e-10	3.578242530897460505e-09	1.876805337865517648e-02	2.097656011342097920e-08	6.491449474656156571e-02	2.822981235388259479e-09	7.747472737331663545e-09	1.340464650402576238e-07	5.636752379749895153e-02	7.419228157045464194e-10	1.414279001167121541e-09	5.500646927295921967e-09	1.973725484482039418e-07	3.130342706635386737e-08	3.141282049667830645e-01	5.044146465498286641e-09	1.152162528256858659e-08	9.497878495813324654e-08	4.653368038601379431e-08	1.727098781566571208e-09	-7.114846496656328563e-10	-3.438550715539839431e-10	2.380022531820954281e-09	1.060692794236493969e-10	6.491204085731901587e-11	-5.127415761868822889e-10	-2.286679715094703835e-10	-6.739488701191544271e-11	-1.710034455292170978e-10	-6.410799858040379171e-10	1.702977364963232229e-09	6.196790727386028827e-09	3.966893455715374997e-08	2.069165134574593729e-08	7.488733415245327275e-08	5.542848126064174026e-09	1.329613944236398411e-08	1.092440851708236932e-01	1.157881677275144489e-01	1.146325014328970339e-08	1.725397438925451468e-09	1.597777861748537204e-09	1.075666266393277626e-08	8.322856687772022398e-09	3.462838885775191963e-08	1.097652567963046340e-09	1.568438066138319613e-09	1.686195175618157305e-08	2.526737612471803654e-09	4.463635208433508173e-10
-2.101366541492467551e-09	-1.811254210090010345e-09	-7.254432049595650721e-10	-1.576271980668046269e-09	-1.286336871389885156e-09	-1.588414202095918501e-09	-1.481679346565109547e-09	-1.517565540156709106e-09	-1.361138647544501013e-09	-1.708997299953502689e-09	-1.040249369939544767e-09	9.338791345998659147e-10	3.366473063977957342e-02	1.201263966719092067e-08	1.623857499071369725e-02	3.610366559900867669e-10	3.080647254226427288e-09	9.250468553525406645e-02	1.752947273210896106e-01	-5.139430825208879813e-10	-1.037111653517002453e-09	-9.144877210945818312e-10	-8.087265447559469497e-10	-4.832033564865714641e-10	-4.803582302521143709e-10	3.627462524631275124e-10	6.722792158370868983e-11	-2.007285596298300684e-10	-1.117646725530968841e-09	-9.082939032383513788e-10	-7.767267831899031170e-10	8.070556390045694223e-10	1.509907404032402416e-02	1.034235861844747867e-08	1.046457523766346903e-01	1.206260101990334859e-09	5.344825035334209038e-09	1.860405771312196059e-04	2.817454906983933235e-02	-3.976384648277508775e-10	1.703379603089349128e-10	1.589050264533025163e-09	3.251332643528342826e-08	1.733862052010535311e-08	3.216407187515754607e-01	2.634649925286471023e-09	7.943598710101338716e-09	1.434587778071471075e-06	1.899269293953141786e-08	2.643866194790328014e-10	-1.270514504689675644e-09	-7.004299951878379397e-10	2.740294165100370405e-10	-4.053951429471460650e-10	-8.540800741286418265e-11	-9.369043017516658582e-10	-6.688471118005972140e-10	-1.874605418560934315e-10	-1.880307359026877657e-10	-9.273324376072609168e-10	7.902992212414234507e-10	1.933025935938914184e-09	1.089226060424873832e-08	9.103598895479401225e-09	2.383509824292414193e-08	2.268110646682794129e-09	6.370922890292200734e-09	3.795340230336980564e-02	1.745961004894920898e-01	1.317014520707311531e-08	3.135299979493206221e-10	5.021032802179798596e-10	-2.245047876490590333e-10	-8.648521094563706532e-10	2.953228935091649438e-08	1.264116617241298489e-09	7.187138256714271271e-10	2.430186586556864350e-08	-1.608697884334351657e-09	-1.247124232335339582e-11
3.276248499479078843e-10	-1.448068015603007111e-10	7.513486055406490592e-10	1.785751892193244841e-10	2.067552762753483462e-10	2.542809076065056917e-10	-1.468913659781237123e-11	-1.551065002151309724e-11	-1.124360642296717160e-10	1.242491512570395690e-10	2.134002305740798248e-09	6.970582530351227127e-09	3.304443398013345162e-02	3.546387531928485645e-08	4.535338559924875779e-02	6.067887953991794127e-09	1.392107881650149687e-08	8.079063437629017963e-02	1.664083903107384521e-01	3.707100055768369401e-09	2.944772269151238179e-09	1.975227468031252355e-09	2.009915404207253393e-09	3.140205858420058580e-09	3.118522272193791015e-09	2.720228412865898313e-09	2.715382337313091412e-09	2.747306237588765101e-09	1.815121696185508054e-09	2.340066918093121726e-09	2.867281308694500018e-09	8.032125541591665938e-09	1.980891729267548335e-02	3.751714969573427007e-08	7.633551681564786084e-02	7.502207663164447889e-09	1.615937840994769803e-08	5.812038110668355552e-07	3.925281819029611402e-02	4.221340438832698146e-09	4.658867327492047069e-09	1.090612391396439690e-08	1.827077301623957744e-07	5.691109959060705099e-08	3.200739142739323917e-01	1.135224358552699410e-08	2.353591635774208174e-08	4.989119133592752877e-07	7.460281708765604592e-08	5.798658560078799405e-09	1.334409951387386543e-09	1.681156325765230865e-09	3.245919336146500795e-09	2.705459793357315979e-09	2.828626279793246987e-09	1.756892874263152273e-09	2.119705030375120102e-09	2.496876670898953025e-09	2.670436834569211159e-09	1.645707076507338965e-09	4.780688410293079718e-09	1.052357474965630454e-08	4.482740804349312949e-08	3.619668384192225287e-08	9.383696199755850982e-08	1.172153780461827732e-08	2.473630124974292701e-08	8.405726333672516870e-02	1.348724732961244510e-01	1.275325277315437232e-08	4.847175612232308072e-09	8.031578629156955292e-09	4.468768257406230691e-08	3.184648010978317290e-08	1.489743223580221105e-07	7.660254267459714368e-09	1.167076705331673959e-08	9.286454087203009756e-08	1.303128274783627517e-08	4.817173746437840348e-09
2.453653567627807801e-09	1.605184857052069095e-09	1.637814727952884664e-09	2.327140145280041598e-09	2.220954912943582616e-09	2.191870859248751989e-09	2.053617712666988412e-09	1.991926856649274806e-09	1.875710067975391523e-09	2.231183552233539066e-09	4.541730331593024762e-09	1.001458184067976947e-08	4.285199362646879839e-02	4.522399724850677202e-08	2.466192061619868967e-02	9.152915549795676148e-09	1.822246445213321539e-08	7.664195093357828448e-02	1.683292064099936869e-01	6.304052228178197741e-09	6.298287257353602687e-09	4.679213650820562693e-09	4.864506148300523310e-09	6.125287119661552892e-09	6.225347811813099024e-09	5.132490378166179835e-09	5.409879935247774669e-09	5.545195922485291719e-09	4.567966574011530375e-09	4.930469052844304316e-09	5.388304169699026053e-09	1.190238673215108483e-08	8.513302805324458530e-03	4.701010452108724651e-08	8.160971552713643107e-02	1.019176107744447164e-08	1.875492175873598570e-08	1.337465647599094079e-07	5.296746046642761274e-02	6.920007896751259026e-09	7.430613805741124608e-09	1.614629778976405691e-08	6.807857574384289230e-07	6.912776592533210698e-08	3.281703968870622878e-01	1.424610348267976993e-08	2.594237236340942197e-08	1.413000659363487323e-07	9.171041818300924993e-08	8.785090214440286722e-09	3.470796951930922350e-09	3.605830310702611847e-09	3.898912252365657169e-09	5.000557678983312673e-09	5.269414160967950444e-09	3.931664352021535727e-09	4.244625494011315624e-09	4.738326559773952728e-09	4.286244935995471375e-09	3.780402495511018889e-09	6.884425858643679953e-09	1.575697317952627214e-08	7.224764654211979952e-08	4.856246275110112244e-08	1.400580559757459929e-07	1.538944387038604460e-08	3.055419201636757348e-08	9.365551096950663901e-02	1.225959385800836077e-01	1.074527263593818071e-08	7.596669746413409294e-09	1.624396352215839482e-08	1.125991734463640692e-07	6.391585274243293515e-08	3.160469434906745423e-07	1.362177971238002551e-08	2.267663003009346233e-08	1.722909722310498043e-07	3.025891148285477904e-08	8.286096543171838172e-09
-1.480731228556390553e-09	-8.920158913163186474e-10	-1.408022418905786346e-09	-1.538920563911136283e-09	-1.265759898956684279e-09	-1.275674266542615820e-09	-1.641872011888294414e-09	-1.606940034107750141e-09	-1.039360285079378469e-09	-1.616807233531152547e-09	-8.408649977041454976e-10	1.581196167318230387e-09	3.761288019122134563e-02	1.495799735720810710e-08	4.014109531443148249e-02	1.039461178667396658e-09	4.569215145775523441e-09	6.606027687027897499e-02	1.761313840963634747e-01	-5.081750669249932514e-10	-5.392236277636048872e-10	-5.922719322868062313e-10	-8.035242043257377328e-10	-6.921540624456111023e-10	-6.739538737104885273e-10	1.550736169557915921e-13	-8.175406783239228863e-10	-8.418305069014089030e-10	-1.082163359906554016e-09	-8.530060706357914942e-10	-4.646686884284799467e-10	2.305225950237432953e-09	1.295658598991778973e-02	1.383693462623751134e-08	8.373496286913155451e-02	1.524775489559637529e-09	5.052748983478805214e-09	1.077831726040285732e-07	5.521737545541801490e-02	-1.728204359638126031e-10	3.426714233779548147e-10	3.680401263352656553e-09	4.914162562429158807e-07	2.106263811086845861e-08	3.135921121531576317e-01	3.154549952616340446e-09	7.947749839144978238e-09	9.476782699511422107e-08	3.505711431673939852e-08	5.633491334522944059e-10	-1.077912016459491984e-09	-5.678898800553571738e-10	8.779024635431449565e-10	-2.308663552792941178e-10	-5.914461316997054171e-11	-8.012907237879756283e-10	-5.474038029098464084e-10	-2.210719414735486947e-10	2.878826737063825459e-11	-9.059412146037401729e-10	1.213755008348083772e-09	8.754871396442009995e-09	6.019022949843653303e-08	1.361010671414367182e-08	4.847264942026771577e-08	3.325077746929548957e-09	8.555376917224294757e-09	1.000785899996878697e-01	1.144737500967745319e-01	1.292105695720426948e-08	6.312625295365340629e-10	1.040218932872954545e-09	6.376061531605796206e-09	4.890702976523523372e-09	2.087631483674715681e-08	5.773306943260866545e-10	1.064485670574078914e-09	8.344740224548534688e-09	1.812161759785108670e-09	-1.830938364586122758e-10
-2.370032380042945343e-09	-2.373245961577417343e-09	1.384025326302649649e-10	-2.240719159477666125e-09	-2.127311313467743386e-09	-2.037225070304695045e-09	-2.314194581551588149e-09	-2.237800405262039146e-09	-2.214469925592573664e-09	-2.350962764085957284e-09	-1.685002122379887137e-09	2.393960552713843420e-12	2.442204211220840374e-02	1.284686262096242270e-08	2.146569820256683317e-02	-1.603137435793633069e-10	2.687327290967784554e-09	7.772344609714594565e-02	1.998084112088227837e-01	-1.871672006274030764e-09	-1.723921501476622694e-09	-1.152826834132848679e-09	-1.078485862814653704e-09	-9.532523025154187099e-10	-1.240112844062479624e-09	-1.205241126780393579e-09	-1.046342271977680181e-09	-7.687734821717513414e-10	-1.744838821978816473e-09	-1.497152832122429582e-09	-1.486608757401303492e-09	3.268437211729436671e-10	2.545012950996195650e-02	1.034333063851210479e-08	8.827306387928682274e-02	3.535994658306940561e-10	3.457999856689474759e-09	2.120930231213813262e-07	2.638641211235209436e-02	-1.323490215077405466e-09	-7.111591701168575391e-10	1.507404976513897602e-09	6.617161025138620338e-08	1.712088189234285391e-08	3.190885510180920814e-01	1.813777036776587131e-09	6.143163655551842749e-09	1.351687333788290222e-07	2.422246153506621440e-08	-5.108905118196771769e-10	-1.849412224318941683e-09	-1.325351116622538225e-09	1.464402474782690650e-10	-8.447100116680458064e-10	-5.463959046237250030e-10	-1.524680622555498426e-09	-1.220600928744112263e-09	-7.558656064816297435e-10	-8.057935158785119357e-10	-1.685188217047974973e-09	-7.570136978300986861e-11	4.266840614272095610e-09	1.272975121612018571e-08	9.655539324430191389e-09	2.714943274939751664e-08	1.769603323269462880e-09	5.933789399803596153e-09	7.376834150896735554e-02	1.436133622018629097e-01	3.309020246773705159e-08	3.887855760472952288e-10	-5.094402955877364561e-10	-1.900735265821856976e-09	-1.519736028574489109e-09	1.000613025571680542e-08	6.013755888747818174e-12	-3.679193226453425492e-10	1.617736494120097623e-09	-2.635181166068956523e-09	-1.016590864525636453e-09
-3.499483621597506612e-09	-2.413769028938702925e-09	-2.512885780068787733e-09	-3.986910714321755550e-09	-3.838668306294119662e-09	-3.890327872339324230e-09	-3.682202606222263875e-09	-3.697613663317621448e-09	-3.191571262161157209e-09	-3.973731600436011224e-09	-2.632306522383876404e-09	-2.813497066438304863e-10	3.760573280129602541e-02	1.097040886726964068e-08	3.248437611816893528e-02	-1.438900765862514522e-09	1.998894771177373172e-09	8.319982872520786943e-02	1.691857057285507671e-01	-1.398593282468596003e-09	-3.011971299800638194e-09	-3.069462438279419636e-09	-3.005989043406268698e-09	-2.819377942442429184e-09	-2.835947086789356331e-09	-2.347667723823556559e-09	-2.468783136014533956e-09	-2.711947901481962806e-09	-2.899301599060673342e-09	-3.095106259631388842e-09	-2.419811418750567527e-09	1.323680895197164054e-11	1.075389077923545947e-02	1.020502577293005555e-08	8.491371342008215140e-02	-1.080665817622020703e-09	1.952373706067093402e-09	6.030654331212922755e-08	4.713405013028837409e-02	-1.888592142838700238e-09	-1.167808705407612317e-09	9.471670435106167600e-10	7.149690378684478492e-08	1.859634458943528947e-08	3.116059728565168663e-01	5.528908245989085942e-10	4.606403299531663110e-09	4.362463814483092007e-08	2.489000109979452359e-08	-9.819612974743723197e-10	-2.879678945418631022e-09	-2.130718199505974759e-09	2.439882925513544492e-09	-2.646665065480317064e-09	-2.946378030052487532e-09	-3.073858944281021774e-09	-2.815176286908257373e-09	-2.962316535809793415e-09	-2.952181714736950695e-09	-2.846140610307358690e-09	-2.597291248604006797e-10	1.558937005864321841e-09	2.027942821670759252e-08	1.136838497370324831e-08	4.626024331282532136e-08	1.029470808895180612e-09	6.133928080185096821e-09	9.008539110132468553e-02	1.330310986180758270e-01	1.031128212648475926e-08	1.951515143582865625e-10	-1.537967657102182965e-09	-1.755778836022710384e-09	-1.278917250718206305e-09	4.202456892664640318e-09	-9.813274625955672567e-10	-1.155514830618428436e-09	-2.058161485034513441e-09	-2.092764352351471677e-09	-1.602761145535656096e-09
-5.472704384500981711e-09	-7.395250531741983806e-09	1.368167490517896001e-10	-7.710665611693388739e-09	-7.609168986853259311e-09	-7.043940663126161229e-09	-6.972015976678310627e-09	-7.503742832857205059e-09	-7.462731222865236587e-09	-7.430865387939157199e-09	-5.010698994637415559e-09	-1.008526749358491505e-10	2.998757263503529572e-02	2.536040313640577177e-08	2.644622682376848374e-02	-2.205323223892179117e-09	4.795182236729039616e-09	7.379710230999815546e-02	1.850178543374477180e-01	-3.395218311831736775e-09	-4.991171456639004421e-09	-5.787735727221298403e-09	-6.020832248521989623e-09	-5.319903071641120575e-09	-5.634706011502232871e-09	-4.183091064157588474e-09	-5.070113213269506241e-09	-5.324305047731203913e-09	-6.082935925257160144e-09	-5.758613580907863038e-09	-4.829833565891458872e-09	1.028247302454093564e-10	1.542287079398599499e-02	2.289550901467015503e-08	7.165415353380608088e-02	-1.183578417698343015e-09	5.648190936611071805e-09	1.871492252266449197e-07	4.955724976488767169e-02	-3.916920373565176925e-09	-2.481391684764311644e-09	3.121886985328465533e-09	4.649235483439190566e-07	3.782599619406313894e-08	3.248796624286799384e-01	2.000481700996488175e-09	1.071615614295775396e-08	1.159691409613722598e-07	7.392146064220892420e-08	-2.279991346631366221e-09	-5.541611494753329361e-09	-3.386628395137123285e-09	2.003009978132568068e-11	-5.338310024020469626e-09	-4.980554770788947582e-09	-5.903462694456291198e-09	-5.597036881911089237e-09	-5.393676632784119554e-09	-2.993505042481518848e-09	-5.753128380581070584e-09	-3.295982734510204449e-10	2.961348276190212175e-09	3.847183593301390417e-08	2.385248426949511886e-08	1.022255203538288868e-07	2.770660762465614164e-09	1.324078516512699374e-08	9.849188738139158517e-02	1.247444422665170832e-01	2.555017410490003074e-08	-6.870684665851997991e-10	-2.807621421981041719e-09	-1.081390815324094882e-09	-1.790758362649228989e-09	2.625831915517380721e-08	-2.189363060588880589e-09	-2.385680225587545196e-09	-3.807067962684032113e-09	-4.447334566057412019e-09	-3.601400533102127553e-09
-4.889699139204241988e-09	-5.770651085046992851e-09	-2.328066041926737061e-10	-5.564933509665969430e-09	-5.234984337222323727e-09	-4.488774372805560299e-09	-5.790873793515673950e-09	-5.858541705568198595e-09	-5.666884485607470896e-09	-5.397934422538289771e-09	-3.702390469223648289e-09	-4.107307909087795406e-10	3.965807945490448794e-02	1.403404451416361454e-08	1.860934248133398056e-02	-2.500756263268446450e-09	1.848398839602944154e-09	7.159264193466637061e-02	1.844153966941945166e-01	-1.839120618803732251e-09	-5.480056037151423168e-09	-4.520908653617211434e-09	-3.829955403612397057e-09	-3.766331304624167265e-09	-3.858419229914864589e-09	-2.477515253361269799e-10	-4.173133315730221421e-09	-4.130181578025758837e-09	-4.471880707813956988e-09	-4.499419589625017721e-09	-3.396593807507299049e-09	-2.572932531733479320e-10	3.800732555417597140e-03	1.227789609626854107e-08	9.820443901397850339e-02	-1.975567629859919882e-09	2.069802421833243637e-09	9.858864967521851530e-08	4.204155267847872746e-02	-2.764496297758283233e-09	-1.476134537187789103e-09	1.261553884179679289e-09	1.034890701526985704e-07	2.310822888093283774e-08	3.181313650284472438e-01	1.720766959589436086e-10	5.675438387016085383e-09	8.032102875773617040e-08	2.957176642331743732e-08	-1.801989828180939015e-09	-4.094915078910563597e-09	-2.002955512114927878e-09	1.732566730692177971e-09	-4.015878367261166910e-09	-4.359511997522285310e-09	-4.473695842095760564e-09	-4.174654796554232057e-09	-4.504818724829518249e-09	-3.495283270293685760e-09	-3.984383010623138952e-09	1.293939915177571394e-09	5.387478390641308326e-09	2.305347634195300850e-08	1.243230906270284574e-08	4.985661150280085466e-08	6.587191689877189072e-10	6.914582538310802543e-09	8.546463134930519512e-02	1.380814841861017217e-01	1.020693792569383793e-08	1.095135615652700937e-09	-1.350865708588668602e-09	-1.351080626677111840e-09	-6.835333349134285017e-10	6.818167323264726671e-09	-9.233980558874636294e-10	-3.419836865635147887e-10	-6.016242641851243935e-09	-1.246743868765269414e-09	-2.225568760437509119e-09
-2.204194609951674120e-09	-2.981266418424251291e-09	7.037465682749592130e-11	-2.724735842187378131e-09	-2.469833443648012458e-09	-2.236304053501305679e-09	-2.946625297233326874e-09	-2.904348403233016101e-09	-2.819995638843103745e-09	-2.750106686490051460e-09	-7.989230666455481045e-10	3.530464954574167084e-09	4.304112079403885072e-02	2.903904703490790983e-08	3.059109552362501358e-02	2.316736894660175931e-09	9.064900684931591798e-09	7.054578466515872004e-02	1.709610944387688347e-01	3.624300867473550665e-10	-1.403744152504274036e-09	-1.306850717425810410e-09	-1.576410118423592746e-09	-9.890420892463436807e-10	-1.073460366537406577e-09	-6.736465397331909686e-10	-1.022852712014964941e-09	-1.248208798908313295e-09	-1.837093955460831884e-09	-1.308860679070586788e-09	-1.140012559465278481e-10	5.462386723535041612e-09	4.510711200874380211e-03	2.878191000511978180e-08	6.534961564405193657e-02	3.288750703139111606e-09	1.012318343067842289e-08	2.128012668318135250e-07	6.663615422622165552e-02	4.918381295186012247e-10	1.688682694274361924e-09	7.642351503450247515e-09	3.937773241591515122e-07	4.290432227968820294e-08	3.272641131226963762e-01	6.496524684494454820e-09	1.576687124060222668e-08	1.756102700832363087e-07	7.547136530318905285e-08	2.049631345853774240e-09	-1.396895809382762741e-09	-6.716524323580119475e-10	3.292699569166632449e-09	-3.629024117403936347e-10	-4.352574338226298939e-10	-1.223962799211267614e-09	-8.264542760436034168e-10	-6.227814349455599108e-10	-6.203909935030906935e-10	-1.197514224327437886e-09	2.665783265407499194e-09	8.436464150939141289e-09	5.346372158545252554e-08	2.690051713435288072e-08	8.077637872606371476e-08	7.105078408872325128e-09	1.779997559511076642e-08	1.022353372841880853e-01	1.188636792909692486e-01	1.916956537154533371e-08	2.814963535861863982e-09	1.946974166247771134e-09	1.386920391949549441e-08	8.737060800259653923e-09	3.516855275012459424e-08	1.191132510170896564e-09	1.325143300008204860e-09	2.477278673620268386e-08	2.118274423483172990e-09	2.628145015587096083e-10
