1.000000000000000000e+00	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	2.764976958525349748e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.614349775784749974e-01	nan	nan	nan	nan	nan	nan	nan	1.188524590163930056e-01	1.119639549438721515e-01	nan	nan	nan	nan	2.372881355932200120e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	5.917159763313609849e-02	nan	nan	1.702127659574469987e-01	2.343750000000000000e-01	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.532567049808430115e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.406417112299469863e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	2.610619469026549955e-01	nan	nan	nan	nan	2.077922077922080002e-01	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	2.913043478260869956e-01	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	1.729957805907169910e-01
nan	1.000000000000000000e+00	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	1.557971014492749995e-01	nan	1.119639549438721515e-01	nan	nan	nan	2.592592592592590228e-01	1.521035598705499925e-01	1.400000000000000133e-01	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	1.769547325102880098e-01	1.442006269592480128e-01	nan	nan	nan	nan	nan	nan	nan	1.440677966101689966e-01	nan	1.604938271604940125e-01	nan	nan	2.291666666666669905e-01	nan	nan	nan	1.659574468085109888e-01	nan	nan	nan	nan	nan	2.534246575342469776e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	5.113636363636360205e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	1.486486486486489900e-01	nan	nan	1.119639549438721515e-01	nan	nan	2.032520325203250044e-01	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	1.624548736462090026e-01	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	1.474820143884890133e-01	1.756272401433690011e-01	nan	nan	nan
1.119639549438721515e-01	nan	1.000000000000000000e+00	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.797235023041469926e-01	nan	2.761904761904759864e-01	1.119639549438721515e-01	nan	nan	2.732394366197180013e-01	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	nan	1.115702479338839953e-01	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.898305084745759985e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	2.356495468277949867e-01	3.026315789473679740e-01	nan	nan	nan	nan	nan	nan	nan	2.173913043478259977e-01	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	2.579710144927540028e-01	1.119639549438721515e-01	1.119639549438721515e-01	2.719101123595509817e-01	nan	nan	nan	nan	nan	1.814814814814809940e-01	nan	nan	nan	nan	nan	2.917771883289119739e-01	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	2.619926199261989885e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	2.724014336917560120e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.648221343873520262e-01	nan
nan	nan	nan	1.000000000000000000e+00	nan	1.119639549438721515e-01	nan	2.450331125827809875e-01	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	2.727272727272729846e-01	nan	nan	nan	nan	nan	nan	2.410958904109589962e-01	nan	nan	2.314540059347179879e-01	nan	1.119639549438721515e-01	nan	2.388451443569550026e-01	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	2.774566473988440141e-01	nan	nan	nan	nan	nan	2.287390029325510055e-01	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	2.446483180428130066e-01	1.119639549438721515e-01	2.777777777777780122e-01	nan	nan	1.607717041800640068e-01	2.558823529411760056e-01	2.351190476190480050e-01	2.656716417910450212e-01	nan	nan	nan
nan	1.119639549438721515e-01	nan	nan	1.000000000000000000e+00	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	2.187500000000000000e-01	nan	nan	nan	nan	1.794871794871789883e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.397435897435899799e-01	nan	nan	1.877551020408159965e-01	3.121387283236989885e-01	nan	nan	1.612903225806449903e-01	nan	1.258741258741259972e-01	1.982758620689659967e-01	nan	1.990049751243780085e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	2.285714285714290084e-01	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.502347417840380062e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.904761904761899938e-01	1.119639549438721515e-01	nan	1.493212669683260108e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	2.524271844660189723e-01	nan	1.522842639593909864e-01	nan	nan	nan	nan	nan	nan	1.440677966101689966e-01	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.528384279475979990e-01	nan	1.526717557251910107e-01	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	nan	nan
nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.000000000000000000e+00	nan	2.419354838709679989e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	1.505791505791509999e-01	nan	nan	1.119639549438721515e-01	1.920289855072460083e-01	nan	nan	1.119639549438721515e-01	nan	2.114695340501789866e-01	1.119639549438721515e-01	nan	nan	nan	1.737804878048780088e-01	2.071197411003239952e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	2.175324675324679935e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.161016949152539945e-01	nan	nan	nan	1.818181818181819898e-01	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	1.993355481727570044e-01	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	2.258064516129029975e-01	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.968253968253969866e-01	nan	1.910569105691060088e-01	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01
1.119639549438721515e-01	nan	nan	nan	nan	nan	1.000000000000000000e+00	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.450777202072540129e-01	nan	nan	nan	nan	nan	nan	nan	7.027027027027030193e-02	1.119639549438721515e-01	2.030456852791880096e-01	nan	nan	3.920000000000000151e-01	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	2.171428571428569987e-01	nan	nan	1.209677419354839994e-01	nan	nan	nan	nan	nan	1.745635910224440090e-01	1.623376623376620032e-01	nan	nan	1.232876712328769969e-01	1.918604651162789942e-01	1.119639549438721515e-01	nan	nan	nan	1.269841269841270048e-01	2.341137123745820059e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.969696969696970057e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	3.150000000000000022e-01	1.025641025641030046e-01	nan	nan	1.718061674008810047e-01	nan	1.004366812227070055e-01	nan	nan	1.603375527426159908e-01	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.306532663316579967e-01	nan
nan	1.119639549438721515e-01	nan	2.450331125827809875e-01	nan	2.419354838709679989e-01	nan	1.000000000000000000e+00	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	2.438016528925620041e-01	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	3.041237113402059933e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.815533980582520246e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	2.409638554216869955e-01	1.119639549438721515e-01	1.741293532338309968e-01	nan	nan	1.913875598086119956e-01	nan	nan	nan	nan	1.795918367346940048e-01	1.119639549438721515e-01	1.888111888111889958e-01	nan	1.119639549438721515e-01	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	2.652439024390240152e-01	nan	1.872791519434630070e-01	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	2.274678111587979945e-01	nan	nan	nan	nan	nan	4.188481675392670134e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	nan	1.119639549438721515e-01	3.317757009345789765e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	2.500000000000000000e-01
nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.000000000000000000e+00	nan	2.844444444444440001e-01	nan	2.301886792452829955e-01	2.727272727272729846e-01	nan	nan	nan	3.613861386138609855e-01	nan	nan	nan	2.541666666666669849e-01	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	2.456140350877190071e-01	nan	9.793814432989690622e-02	nan	1.754385964912280049e-01	1.119639549438721515e-01	nan	2.227074235807859903e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	2.639405204460970045e-01	nan	2.361111111111109939e-01	nan	1.730769230769229894e-01	nan	nan	1.979695431472079936e-01	2.115384615384620082e-01	nan	nan	nan	9.389671361502349711e-02	nan	nan	nan	nan	1.805555555555559966e-01	nan	1.894736842105259889e-01	nan	nan	nan	nan	2.691131498470950012e-01	2.573839662447259813e-01	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	3.048128342245989830e-01	nan	nan	nan	2.448979591836729919e-01	nan	nan	1.119639549438721515e-01	nan	nan	4.210526315789470120e-01	nan	2.682926829268290070e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.226148409893989877e-01	nan	1.977611940298510118e-01	nan	nan	2.598870056497180059e-01	nan	nan
nan	1.557971014492749995e-01	nan	nan	nan	nan	nan	nan	nan	1.000000000000000000e+00	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	3.911111111111110206e-01	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	2.217573221757319912e-01	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	2.067901234567899871e-01	nan	nan	nan	nan	1.914893617021279915e-01	nan	nan	1.119639549438721515e-01	nan	nan	2.794117647058820264e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	nan	1.119639549438721515e-01	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.500000000000000000e-01	2.342342342342340067e-01	nan	nan	nan	nan	nan	1.746575342465750136e-01	1.119639549438721515e-01	2.874999999999999778e-01	nan	nan	nan	nan	nan	nan	1.119639549438721515e-01	nan	3.728813559322030069e-01	nan	1.119639549438721515e-01	nan	nan	nan	nan	nan	nan	nan	nan
