1.000000000000000000e+00	nan	nan	nan	nan	3.236658932714620018e-01	nan	2.600000000000000089e-01	nan	nan	2.919161676646709891e-01	nan	2.977624784853700191e-01	nan	nan	nan	3.072289156626509810e-01	nan	2.807692307692309930e-01	nan	nan	nan	nan	nan	2.768987341772150002e-01	nan	nan	nan	nan	nan	2.456747404844289995e-01	nan	3.053691275167790264e-01	nan	2.308998302207130038e-01	3.047445255474450221e-01	nan	nan	nan	3.312020460358059970e-01	nan	3.212290502793300195e-01	1.773195876288659878e-01	1.980769230769230116e-01	nan	2.998352553542010246e-01	2.244165170556549904e-01	2.516339869281050134e-01	nan	3.126801152737749834e-01	nan	nan	nan	2.483974358974359864e-01	2.336283185840709875e-01	nan	nan	nan	nan	nan	nan	2.155339805825239874e-01	2.950257289879930078e-01	nan	nan	nan	nan	nan	3.505859375000000000e-01	nan	2.560606060606059886e-01	nan	3.095238095238099785e-01	2.183486238532109935e-01	2.356792144026189917e-01	3.389639639639639990e-01	2.500000000000000000e-01	nan	1.853932584269659956e-01	2.753846153846150058e-01	nan	1.108033240997229919e-02	nan	nan	2.891566265060239727e-01	1.197339246119730055e-01	nan	3.259345794392520257e-01	nan	nan	2.286689419795220057e-01	2.369942196531789891e-01	3.392484342379959994e-01	2.699186991869920171e-01	nan	4.295081967213110197e-01	1.279826464208239922e-01	nan	nan	nan	nan	nan	nan	4.547069271758439890e-01	2.639138240574510075e-01	2.298025134649910040e-01	nan	2.750000000000000222e-01	3.233438485804420170e-01	2.787682333873580109e-01	nan	2.657450076804919736e-01	nan	nan	2.545787545787550066e-01	2.822458270106220080e-01	nan	nan	2.689075630252100169e-01	nan	nan	2.364425162689799964e-01	2.834890965732089763e-01	2.089843750000000000e-01
nan	1.000000000000000000e+00	nan	5.180084745762709719e-01	nan	nan	2.584269662921350186e-01	nan	3.484358144552319736e-01	3.989304812834220115e-01	nan	nan	nan	4.550321199143469997e-01	1.178451178451180026e-01	nan	4.681528662420380016e-01	2.999999999999999889e-01	2.850924918389550200e-01	nan	nan	4.795811518324609724e-01	nan	nan	nan	nan	1.451068616422949986e-01	5.211416490486260322e-01	3.108695652173910084e-01	4.402116402116399985e-01	nan	nan	3.858520900321539826e-01	nan	3.463626492942449842e-01	3.254310344827590074e-01	2.682660850599780100e-01	3.430420711974109804e-01	5.414480587618050178e-01	5.877551020408160465e-01	5.914315569487980095e-01	5.395152792413070442e-01	2.120535714285710083e-01	nan	nan	nan	3.081967213114750193e-01	3.803879310344829845e-01	4.538626609442060200e-01	4.838709677419349986e-01	nan	4.536842105263160230e-01	nan	3.989189189189190077e-01	nan	2.042175360710319909e-01	4.288747346072189770e-01	1.864406779661020030e-01	1.973684210526319982e-01	nan	nan	2.524698133918770182e-01	nan	nan	nan	4.852320675105489811e-01	3.867822318526539793e-01	nan	nan	nan	4.358974358974360142e-01	7.994011976047900037e-01	nan	nan	nan	nan	3.700107874865160018e-01	4.098712446351929772e-01	2.491838955386289911e-01	nan	7.174796747967480126e-01	nan	nan	nan	nan	1.564625850340140012e-01	nan	nan	1.619797525309339958e-01	4.836670179135930114e-01	nan	nan	nan	3.980582524271840117e-01	1.313131313131309930e-01	nan	1.577181208053690109e-01	nan	nan	6.114583333333329929e-01	nan	nan	3.192640692640689726e-01	nan	nan	3.029315960912050132e-01	4.642857142857140240e-01	3.243534482758619886e-01	nan	3.931623931623929868e-01	nan	nan	nan	nan	nan	nan	nan	nan	3.685344827586209959e-01	nan	nan	nan	nan	2.434210526315790102e-01
nan	nan	1.000000000000000000e+00	nan	nan	nan	2.091097308488610029e-01	nan	2.864864864864870020e-01	nan	nan	2.670713201820940075e-01	2.465986394557820038e-01	nan	nan	2.557726465364120183e-01	2.990797546012269881e-01	nan	2.239089184060719939e-01	nan	nan	nan	3.094841930116469797e-01	nan	nan	nan	nan	nan	2.430426716141000087e-01	3.012618296529970263e-01	2.920517560073940255e-01	nan	nan	nan	nan	2.664233576642339729e-01	nan	2.867513611615239988e-01	3.030726256983239941e-01	3.010204081632649742e-01	2.868318122555409966e-01	2.955182072829130036e-01	1.853448275862069894e-01	nan	3.392018779342719781e-01	2.569558101473000122e-01	2.448210922787190102e-01	2.605752961082909991e-01	nan	3.283582089552239958e-01	nan	3.080495356037150079e-01	nan	nan	nan	nan	nan	1.371681415929200121e-01	nan	2.733686067019400201e-01	7.692307692307689959e-02	nan	2.590051457975989790e-01	2.772988505747129850e-01	2.823315118397090040e-01	nan	2.399999999999999911e-01	nan	nan	nan	3.159609120521170156e-01	3.267015706806279951e-01	2.664233576642339729e-01	3.069105691056909779e-01	nan	3.394495412844040216e-01	3.225225225225230030e-01	2.588996763754050079e-01	2.240000000000000047e-01	nan	nan	8.797653958944280650e-03	nan	3.153374233128830029e-01	3.087774294670849740e-01	1.334894613583139933e-01	nan	3.199052132701419859e-01	nan	2.937685459940649890e-01	2.135416666666669905e-01	nan	nan	3.380281690140850004e-01	nan	2.701492537313430198e-01	2.664974619289339763e-01	3.136882129277570042e-01	nan	2.846251588310039771e-01	nan	2.837301587301589989e-01	2.671614100185529805e-01	nan	nan	nan	nan	2.179261862917399872e-01	2.721617418351480189e-01	2.652388797364089723e-01	2.314225053078559913e-01	2.930756843800320088e-01	nan	nan	2.720306513409960214e-01	2.854914196567859830e-01	nan	nan	2.590051457975989790e-01	nan	nan	2.119205298013250027e-01	nan	2.860215053763440207e-01
nan	5.180084745762709719e-01	nan	1.000000000000000000e+00	nan	nan	2.308868501529049988e-01	3.541076487252119986e-01	3.150492264416320243e-01	3.621399176954729904e-01	3.968462549277270157e-01	3.968253968253970254e-01	3.140495867768600124e-01	3.920000000000000151e-01	nan	nan	3.906250000000000000e-01	nan	nan	nan	4.574712643678159885e-01	nan	nan	3.723118279569890277e-01	3.498659517426270238e-01	nan	nan	4.318471337579620206e-01	nan	3.781291172595520056e-01	3.124108416547790035e-01	nan	nan	3.161659513590839854e-01	3.523391812865500072e-01	3.127690100430419728e-01	2.488954344624449977e-01	3.117066290550070118e-01	4.056029232643120208e-01	nan	nan	3.924665856622109872e-01	nan	2.603369065849919783e-01	4.820457018498370272e-01	3.437500000000000000e-01	nan	nan	nan	4.098984771573599972e-01	3.578231292517010109e-01	3.701799485861180239e-01	9.965034965034960668e-02	nan	2.943722943722940077e-01	nan	3.838926174496640198e-01	1.538461538461539935e-01	nan	3.413940256045520094e-01	nan	2.515151515151520245e-01	nan	nan	3.252148997134670094e-01	3.800505050505050275e-01	3.219178082191779811e-01	1.742671009771989965e-01	nan	nan	3.775100401606429901e-01	5.230296827021490014e-01	nan	3.170731707317069881e-01	3.394109396914449794e-01	nan	3.642857142857139907e-01	3.591836734693880095e-01	2.359050445103859917e-01	3.756684491978610207e-01	4.769065520945219849e-01	8.928571428571429811e-03	2.066772655007949877e-01	nan	nan	nan	nan	4.983164983164979911e-01	1.732026143790849904e-01	3.941326530612240253e-01	nan	2.604790419161679971e-01	5.257201646090530200e-01	3.662952646239550081e-01	1.492537313432840129e-01	nan	2.203389830508470093e-01	nan	nan	nan	3.119658119658120232e-01	2.916666666666670182e-01	3.101449275362320179e-01	3.751686909581650187e-01	nan	2.882096069869000132e-01	nan	nan	3.423772609819120127e-01	3.328840970350400164e-01	2.437888198757759972e-01	nan	4.062500000000000000e-01	nan	nan	3.642297650130549846e-01	3.346883468834689901e-01	nan	nan	3.295128939828079750e-01	nan	2.145110410094639986e-01	nan	nan
nan	nan	nan	nan	1.000000000000000000e+00	nan	nan	nan	nan	2.323390894819470087e-01	nan	nan	2.558922558922560042e-01	2.881355932203389925e-01	1.342925659472420097e-01	9.512195121951220189e-01	2.835820895522390139e-01	2.060931899641580134e-01	nan	nan	3.216957605985040214e-01	nan	nan	2.783018867924529904e-01	2.523510971786829815e-01	nan	1.250000000000000000e-01	nan	nan	nan	2.759856630824369939e-01	1.042183622828779938e-01	2.643678160919539777e-01	nan	nan	2.360139860139859880e-01	1.895910780669139983e-01	nan	3.066298342541439736e-01	nan	nan	nan	nan	2.974683544303799998e-01	3.264367816091949814e-01	nan	2.716981132075469985e-01	2.696817420435509982e-01	nan	2.863247863247859737e-01	2.660256410256410242e-01	nan	1.286863270777479917e-01	nan	2.436823104693139896e-01	nan	nan	1.607929515418499988e-01	1.780538302277429874e-01	2.585616438356159730e-01	8.521303258145360160e-02	nan	nan	2.704225352112680225e-01	nan	nan	2.409836065573769948e-01	1.712328767123290074e-01	nan	1.599099099099099974e-01	2.929133858267720103e-01	3.291796469366560229e-01	2.085470085470089996e-01	2.330827067669170027e-01	2.533557046979870164e-01	3.374858437146089907e-01	nan	nan	nan	nan	3.337142857142860186e-01	nan	2.030567685589519944e-01	nan	3.006134969325149897e-01	nan	nan	3.196721311475410054e-01	1.888111888111889958e-01	nan	2.318339100346019921e-01	2.122370936902490124e-01	nan	2.630718954248369990e-01	1.575178997613370102e-01	nan	nan	nan	nan	nan	nan	nan	2.723948811700179773e-01	nan	2.473118279569889999e-01	nan	2.496413199426109897e-01	nan	nan	2.699186991869920171e-01	2.102040816326530004e-01	nan	nan	nan	2.046263345195729888e-01	nan	nan	2.332089552238809926e-01	2.306425041186160041e-01	2.500000000000000000e-01	nan	nan	2.612055641421949792e-01	nan
3.236658932714620018e-01	nan	nan	nan	nan	1.000000000000000000e+00	2.817955112219450164e-01	nan	3.465116279069769822e-01	nan	4.241417497231450007e-01	nan	3.436073059360730264e-01	4.124860646599780023e-01	nan	3.414918414918409750e-01	nan	nan	nan	3.232558139534880137e-01	5.645330535152149887e-01	4.580573951434879776e-01	3.956916099773239992e-01	4.088335220838050232e-01	4.089347079037800037e-01	nan	nan	4.933481152993349772e-01	nan	nan	3.275261324041809918e-01	nan	nan	nan	nan	nan	2.482517482517480056e-01	3.375870069605569901e-01	5.065645514223190427e-01	nan	nan	nan	nan	2.725060827250609941e-01	6.323377960865089742e-01	3.851428571428570091e-01	2.984723854289070277e-01	3.745664739884390082e-01	nan	5.022522522522520072e-01	3.970251716247140128e-01	nan	nan	3.784403669724770158e-01	3.008130081300809944e-01	2.199017199017199997e-01	nan	nan	nan	nan	7.462686567164179829e-02	2.623345367027680175e-01	3.401592718998859843e-01	nan	3.379953379953379855e-01	nan	nan	1.597051597051599992e-01	nan	1.693448702101360004e-01	4.507531865585169828e-01	nan	3.095512082853860147e-01	2.955899880810490266e-01	3.891509433962260234e-01	nan	3.571428571428569843e-01	nan	2.601431980906919739e-01	nan	6.440329218107000431e-01	nan	nan	8.287092882991560217e-01	4.600456621004569979e-01	1.400491400491399863e-01	nan	6.331236897274630238e-01	1.531862745098039880e-01	nan	nan	nan	nan	3.967517401392109955e-01	1.393034825870649862e-01	4.485458612975389836e-01	1.743462017434619926e-01	3.274853801169589906e-01	nan	nan	nan	2.775175644028100019e-01	nan	3.955056179775279790e-01	nan	3.096926713947990017e-01	nan	3.129330254041570170e-01	4.163860830527499890e-01	nan	2.307692307692310041e-01	4.267734553775739959e-01	nan	nan	nan	4.360135900339749959e-01	3.821510297482840213e-01	nan	nan	nan	3.831990794016110202e-01	nan	nan	nan
nan	2.584269662921350186e-01	2.091097308488610029e-01	2.308868501529049988e-01	nan	2.817955112219450164e-01	1.000000000000000000e+00	nan	nan	1.826086956521739968e-01	nan	2.140522875816990023e-01	nan	nan	nan	nan	nan	1.833333333333329873e-01	1.841541755888649878e-01	nan	nan	nan	2.257495590828919874e-01	2.334494773519160127e-01	2.326820603907640006e-01	2.234794908062230079e-01	nan	2.177177177177180012e-01	nan	1.938110749185670001e-01	2.019801980198019931e-01	nan	2.003610108303250092e-01	nan	2.142857142857139963e-01	1.920792079207920000e-01	nan	1.934235976789170086e-01	2.241630276564769986e-01	2.083333333333330095e-01	2.260273972602739878e-01	2.322485207100589977e-01	nan	3.043478260869569851e-01	nan	nan	1.978947368421050124e-01	2.070240295748609904e-01	2.016528925619829882e-01	nan	nan	2.164781906300480008e-01	1.087719298245610061e-01	nan	nan	2.284946236559139976e-01	2.046979865771809959e-01	nan	1.234866828087169965e-01	2.045889101338430049e-01	6.493506493506490118e-02	nan	1.977611940298510118e-01	3.022875816993459974e-01	nan	2.074303405572759940e-01	nan	1.333333333333329984e-01	nan	2.023460410557179900e-01	nan	2.566844919786099855e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.877792378449410271e-01	nan	nan	nan	nan	1.876832844574780057e-01	nan	nan	1.499999999999999944e-01	nan	nan	1.275964391691389865e-01	nan	nan	1.768172888015719924e-01	nan	nan	1.875000000000000000e-01	1.858974358974359864e-01	1.939393939393939947e-01	2.130584192439859970e-01	1.819999999999999951e-01	1.991614255765200014e-01	2.006269592476490060e-01	nan	2.140468227424749958e-01	2.136445242369839903e-01	1.619047619047619957e-01	1.889632107023410112e-01	2.303030303030300097e-01	nan	nan	2.406779661016950067e-01	nan	nan	nan	1.714285714285710138e-01	2.087114337568060085e-01	1.598984771573599972e-01	2.112436115843270013e-01	1.712962962962960023e-01
2.600000000000000089e-01	nan	nan	3.541076487252119986e-01	nan	nan	nan	1.000000000000000000e+00	nan	nan	3.589743589743589758e-01	3.127753303964759812e-01	2.753623188405799893e-01	nan	1.533333333333329884e-01	2.557377049180329931e-01	nan	nan	2.438162544169610035e-01	nan	3.894472361809049876e-01	3.072625698324020216e-01	nan	3.094512195121950082e-01	nan	3.439153439153440073e-01	nan	nan	2.440273037542660117e-01	3.174366616989570122e-01	nan	nan	2.534562211981569724e-01	nan	nan	nan	2.774674115456239876e-01	nan	3.052631578947370139e-01	3.521303258145360160e-01	3.479381443298970034e-01	3.279352226720649854e-01	nan	1.888489208633090111e-01	nan	2.742681047765789804e-01	2.743362831858410233e-01	2.946859903381640056e-01	2.836257309941520033e-01	3.635057471264370177e-01	3.001555209953339909e-01	3.313696612665680274e-01	nan	nan	2.940140845070419728e-01	1.921568627450979949e-01	nan	1.346534653465349951e-01	1.964980544747080005e-01	2.803278688524589723e-01	7.882882882882880082e-02	nan	2.873376623376620032e-01	nan	2.446982055464929917e-01	3.453757225433530254e-01	2.449612403100779878e-01	nan	3.876953125000000000e-01	nan	2.998500749625189754e-01	nan	2.529118136439270081e-01	nan	nan	3.817567567567570208e-01	3.085808580858089845e-01	2.586466165413530138e-01	2.090090090090090114e-01	nan	nan	4.987531172069829648e-03	1.637426900584799949e-01	nan	nan	1.336116910229639965e-01	nan	3.639534883720930147e-01	nan	nan	2.528925619834709870e-01	nan	nan	nan	1.644736842105259944e-01	3.112391930835740061e-01	nan	nan	nan	3.275434243176180149e-01	nan	3.550863723608450040e-01	2.284768211920530090e-01	nan	3.226381461675579820e-01	2.595818815331010221e-01	nan	2.491694352159470049e-01	nan	nan	nan	nan	3.246217331499309799e-01	3.440702781844799940e-01	2.358974358974360030e-01	3.139880952380950108e-01	nan	2.338568935427569884e-01	nan	nan	nan	2.208835341365459892e-01	nan	nan
nan	3.484358144552319736e-01	2.864864864864870020e-01	3.150492264416320243e-01	nan	3.465116279069769822e-01	nan	nan	1.000000000000000000e+00	3.085621970920839896e-01	2.941176470588239833e-01	3.049327354260090162e-01	2.936241610738249963e-01	nan	nan	2.735042735042739759e-01	3.169642857142859760e-01	nan	nan	nan	3.345633456334560218e-01	3.455882352941179736e-01	nan	nan	2.795031055900619732e-01	3.284379172229640043e-01	1.659192825112109915e-01	nan	nan	nan	nan	nan	2.864077669902910239e-01	2.706896551724140010e-01	nan	3.094812164579610059e-01	nan	nan	3.448753462603880160e-01	3.274780426599749883e-01	3.242894056847550055e-01	nan	1.951219512195120076e-01	2.098298676748580061e-01	nan	3.021001615508889793e-01	2.825688073394500011e-01	nan	nan	3.468795355587809826e-01	2.977707006369429976e-01	3.139880952380950108e-01	9.852216748768470589e-02	nan	nan	2.103092783505149943e-01	2.986217457886680138e-01	1.476091476091480059e-01	nan	2.666666666666669960e-01	nan	nan	2.781456953642379992e-01	nan	2.428810720268010093e-01	nan	2.653721682847899888e-01	nan	nan	nan	nan	nan	nan	2.634508348794060151e-01	nan	nan	2.866666666666670138e-01	2.730109204368170173e-01	nan	2.995391705069119781e-01	3.514739229024940181e-01	nan	nan	3.487241798298910123e-01	nan	nan	3.170731707317069881e-01	3.426573426573429892e-01	1.706783369803059891e-01	3.304093567251459862e-01	nan	nan	3.499480789200419828e-01	2.829581993569130205e-01	1.943793911007029862e-01	3.408748114630469894e-01	nan	2.722513089005240139e-01	2.718253968253970254e-01	3.363057324840760254e-01	nan	2.851782363977489743e-01	nan	3.397435897435899799e-01	3.061594202898549888e-01	nan	3.234859675036930171e-01	2.453151618398639877e-01	nan	2.937399678972710260e-01	nan	nan	3.323903818953319877e-01	nan	nan	3.060606060606059775e-01	2.610062893081759872e-01	nan	nan	2.867012089810019870e-01	2.943089430894310077e-01	nan	nan	2.848484848484850174e-01
nan	3.989304812834220115e-01	nan	3.621399176954729904e-01	2.323390894819470087e-01	nan	1.826086956521739968e-01	nan	3.085621970920839896e-01	1.000000000000000000e+00	nan	nan	nan	nan	1.323828920570259970e-01	nan	nan	nan	2.753872633390709868e-01	nan	nan	3.476454293628810088e-01	3.358547655068079840e-01	nan	3.590138674884439940e-01	3.431122448979589956e-01	nan	nan	2.703150912106139780e-01	3.157142857142860026e-01	nan	8.196721311475410610e-02	nan	nan	nan	3.299663299663300187e-01	2.933810375670840020e-01	2.777777777777780122e-01	3.629139072847680225e-01	nan	3.796178343949039857e-01	nan	nan	nan	nan	3.231240428790200236e-01	nan	nan	nan	3.581267217630850208e-01	nan	nan	9.327548806941429738e-02	3.138461538461539968e-01	nan	1.748633879781419931e-01	3.226277372262770227e-01	nan	nan	nan	8.631578947368420685e-02	nan	3.195548489666140135e-01	nan	nan	nan	2.942989214175649737e-01	1.461538461538459954e-01	4.238281250000000000e-01	2.080808080808080052e-01	3.082489146164980043e-01	nan	3.014827018121910007e-01	2.337228714524209883e-01	nan	nan	3.153724247226620259e-01	3.262518968133539810e-01	nan	nan	4.013452914798210092e-01	nan	nan	3.613053613053610058e-01	nan	1.218568665377180033e-01	nan	3.860252004581899987e-01	1.955645161290320011e-01	3.672316384180789872e-01	nan	nan	4.043433298862459946e-01	nan	1.687242798353910112e-01	nan	nan	2.734627831715210067e-01	nan	3.401937046004839815e-01	2.476489028213169907e-01	3.197158081705149812e-01	nan	3.363228699551569778e-01	nan	nan	3.746397694524499777e-01	nan	3.265602322206099806e-01	3.231240428790200236e-01	nan	3.104956268221569782e-01	nan	3.721264367816090046e-01	2.666666666666669960e-01	3.589364844903989993e-01	3.437500000000000000e-01	nan	nan	nan	nan	2.500000000000000000e-01	nan	nan
