9.999999999999990008e-01	7.333613081340839557e-01	nan	nan	nan	nan	nan	nan	nan	6.484343835613429752e-01	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	5.819382563655299823e-01	2.756990562786025278e-01	nan	nan	nan	nan	6.154236185655970193e-01	nan	6.194369575166179809e-01	nan	6.000713720496789749e-01	nan	nan	nan	nan	5.709995925178480425e-01	2.756990562786025278e-01	2.756990562786025278e-01	6.021070927490459468e-01	nan	5.451525687400310405e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	5.984230501566879523e-01	nan	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	5.525881364802089912e-01	2.756990562786025278e-01	nan	5.759861176754329515e-01	nan	nan	5.556196066118349597e-01	2.756990562786025278e-01	nan	nan	6.041103943458440151e-01	nan	nan	6.687409593227030546e-01	5.032292997831300241e-01	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	2.756990562786025278e-01	5.413850238092799971e-01	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	4.788348377339329831e-01	nan	5.408622239414669908e-01	2.756990562786025278e-01	5.258209865220280221e-01	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	2.756990562786025278e-01	6.253738559822630272e-01	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	6.298193560863879492e-01	nan	nan	nan	nan
7.333613081340839557e-01	9.999999999999990008e-01	nan	5.323084762362000344e-01	nan	5.835000794540780023e-01	nan	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	5.888567915277900244e-01	nan	nan	nan	nan	nan	nan	nan	5.952376082706279936e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	5.638367009038549593e-01	nan	nan	nan	nan	2.756990562786025278e-01	5.666148496120040345e-01	4.932112230480930060e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	nan	5.508092939998759929e-01	5.970618140297380139e-01	nan	nan	nan	5.422199686936040042e-01	nan	nan	5.509235898422759625e-01	nan	nan	nan	nan	5.126514993513550111e-01	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	7.326096782179120082e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	4.987333516683569723e-01	5.316038437391650273e-01	5.314592178561120539e-01	nan	nan	5.270566529492439756e-01	5.226324496152390253e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan
nan	nan	1.000000000000000000e+00	nan	5.703697954910730283e-01	nan	nan	6.015352447032900063e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	5.406229778493150118e-01	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	5.466080141613279819e-01	nan	nan	5.404375008107940026e-01	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	5.706381008664590526e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	nan	5.532450649315010516e-01	nan	nan	nan	nan	nan	nan	5.523552854603229756e-01	nan	nan	5.131816934365209804e-01	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	5.239365320168349882e-01	nan	nan	nan
nan	5.323084762362000344e-01	nan	9.999999999999980016e-01	nan	4.815073774829479736e-01	nan	nan	nan	5.075250048201870312e-01	4.930025479854149850e-01	nan	nan	nan	nan	nan	5.411114282167920342e-01	nan	nan	4.946404260197539982e-01	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	5.568565637041019700e-01	nan	nan	5.677994068229299529e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	4.729786140319089949e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	4.671520499351110023e-01	4.698916828773019860e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	4.420301673004730092e-01	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	5.123142129578870385e-01	nan	nan	4.850209171826069809e-01	nan	nan	nan	nan	nan	5.447281745775980344e-01	5.264291996950849484e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	4.954383811408860083e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	5.294551463198150509e-01	nan	nan	2.756990562786025278e-01	5.116541980911489818e-01	nan	5.286874552816399619e-01
nan	nan	5.703697954910730283e-01	nan	9.999999999999970024e-01	5.836424732769589507e-01	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	5.336079093008400109e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.221775557605200513e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	4.369924407036849812e-01	5.709697464423150182e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	5.143192825083009456e-01	nan	5.717160693944439709e-01	nan	nan	nan	2.756990562786025278e-01	nan	5.499223928631099545e-01	nan	5.966755358806900000e-01	nan	nan	5.717860992282780552e-01	nan	nan	nan	nan	nan	nan	nan	nan	5.154301876080550349e-01	nan	nan	nan	nan	5.057339455102419778e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	5.258078542773120256e-01	nan	nan	5.056058106043509470e-01	4.834894642353820271e-01	nan	nan	nan	nan	2.756990562786025278e-01	6.015322387084149902e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.845072726496810200e-01	nan	nan	nan	nan	5.405251739961129953e-01	6.137219472750300442e-01	nan	nan	nan	nan	nan	6.084870100470090026e-01	nan	nan
nan	5.835000794540780023e-01	nan	4.815073774829479736e-01	5.836424732769589507e-01	9.999999999999980016e-01	nan	nan	5.420536088639450467e-01	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	5.498227126815909971e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	5.015863096044640423e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	5.944465223337059845e-01	nan	2.756990562786025278e-01	5.021797944466750430e-01	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	5.524982476249159502e-01	nan	nan	2.756990562786025278e-01	5.547041993045449537e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.946844653525879765e-01	nan	5.334728890201519969e-01	nan	5.389123686068030272e-01	nan	6.013393291628009729e-01	nan	nan	nan	4.700782630348039892e-01	nan	4.652294514184620033e-01	5.513864668573710270e-01	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	4.480785508290719976e-01	nan	nan	nan	nan	5.838847100846139559e-01	6.270877259155079875e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	5.747183840615990302e-01	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	nan	9.999999999999990008e-01	nan	nan	nan	nan	nan	nan	nan	5.433633323031960005e-01	nan	nan	nan	nan	nan	5.180774050840150080e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	4.870087688945269888e-01	5.063577579768669956e-01	nan	4.829508746608809910e-01	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.128946266742999471e-01	2.756990562786025278e-01	nan	nan	4.943440311131059861e-01	nan	5.244475013319369605e-01	nan	nan	nan	nan	2.756990562786025278e-01	5.157997663164709534e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	5.909096429935409844e-01	nan	nan	4.618832650339990131e-01	5.140278736505780044e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	4.624860118958559752e-01	nan	5.279445678036079892e-01	nan	nan	2.756990562786025278e-01	nan	nan	5.298147675494200293e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
nan	nan	6.015352447032900063e-01	nan	2.756990562786025278e-01	nan	nan	1.000000000000000000e+00	7.039829575234729520e-01	nan	2.756990562786025278e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	5.763468395851299997e-01	nan	nan	nan	nan	nan	nan	6.669503161331580277e-01	nan	6.630356227478150233e-01	nan	2.756990562786025278e-01	6.649551389814210012e-01	5.236018361748050465e-01	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	5.557699502660420343e-01	nan	nan	5.751767585511919911e-01	nan	nan	nan	nan	5.767089383977449524e-01	nan	5.376961179795359813e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	5.060156381431919481e-01	nan	2.756990562786025278e-01	5.483890851077349859e-01	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	4.873982957784480097e-01	nan	nan	nan	2.756990562786025278e-01	nan	nan	5.670867480978939446e-01	2.756990562786025278e-01	5.578671386829739953e-01	nan	5.238001961891930458e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	5.245708458011909547e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	5.137008373701259512e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	5.295499475157280367e-01	5.678584690794949985e-01	nan	nan	nan	nan	nan	4.964687579558390018e-01	nan	nan	nan
nan	nan	nan	nan	nan	5.420536088639450467e-01	nan	7.039829575234729520e-01	1.000000000000000000e+00	6.388051832995139678e-01	2.756990562786025278e-01	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	5.489033839758109545e-01	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	5.167779294222659692e-01	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	nan	nan	5.189952188800840416e-01	nan	5.061992156516099683e-01	nan	nan	nan	nan	5.651205131453319597e-01	nan	nan	nan	nan	nan	5.271113550927859492e-01	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	4.617187737955639748e-01	nan	nan	nan	nan	nan	5.021233690964469476e-01	nan	nan	nan	nan	2.756990562786025278e-01	5.024302197521820501e-01	nan	nan	2.756990562786025278e-01	nan	5.209210670614510263e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6.484343835613429752e-01	nan	nan	5.075250048201870312e-01	2.756990562786025278e-01	nan	nan	nan	6.388051832995139678e-01	1.000000000000000000e+00	2.756990562786025278e-01	nan	nan	nan	5.771069649940400170e-01	nan	nan	nan	nan	nan	nan	5.674646341373900116e-01	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	2.756990562786025278e-01	nan	nan	nan	5.431510755355889453e-01	nan	2.756990562786025278e-01	nan	5.610824890700339962e-01	5.241237141295880253e-01	nan	5.475707551174390231e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.402746641394220450e-01	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	4.769496936422120137e-01	nan	nan	nan	nan	nan	nan	nan	5.059674664173889891e-01	nan	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	nan	nan	2.756990562786025278e-01	5.054009622237599642e-01	nan	nan	nan	nan	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	nan	5.255570926420719546e-01	2.756990562786025278e-01	nan	2.756990562786025278e-01	nan	nan	2.756990562786025278e-01	nan	nan	6.042585135170439603e-01	nan	nan
